,index,POI_ID,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10,Latitude,Longitude,poi
7276,7276,POI_8969402897233325746,[0.029 0.    0.669 0.302],[0.029 0.    0.669 0.    0.302],[0.011 0.018 0.    0.    0.    0.669 0.    0.    0.055 0.247],0.628,0.7137499999999999,0.7955555555555555,116.615,39.83,701102005
7277,7277,POI_8969518094985609868,[0.429 0.    0.286 0.286],[0.429 0.    0.286 0.    0.286],[0.    0.429 0.    0.    0.    0.286 0.    0.    0.286 0.   ],0.3339999999999999,0.5006249999999999,0.7783333333333333,116.245,40.135,700015365
7278,7278,POI_8970226041173102934,[0.015 0.    0.852 0.132],[0.015 0.    0.852 0.    0.132],[0.003 0.013 0.    0.    0.    0.852 0.    0.    0.132 0.   ],0.8033333333333333,0.8156249999999999,0.8711111111111112,116.145,39.805,700595204
7279,7279,POI_8975781903401448253,[0.667 0.    0.    0.333],[0.667 0.    0.    0.    0.333],[0.    0.667 0.    0.    0.    0.    0.    0.    0.333 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.575,39.98,700569110
7280,7280,POI_8977484441000185714,[0.075 0.    0.491 0.434],[0.075 0.    0.491 0.    0.434],[0.    0.075 0.    0.    0.    0.491 0.    0.    0.396 0.038],0.5666666666666665,0.65625,0.7633333333333334,116.15,39.79,700928743
7281,7281,POI_8978772698028732166,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.52,40.095,700096538
7282,7282,POI_8981897632549720405,[0.12  0.    0.509 0.371],[0.12  0.    0.509 0.    0.371],[0.048 0.073 0.    0.    0.    0.509 0.    0.    0.358 0.014],0.5066666666666667,0.6,0.74,116.285,39.815,700652318
7283,7283,POI_8982432985595417185,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.595,39.99,700804788
7284,7284,POI_8985677036610133850,[0.632 0.    0.345 0.023],[0.632 0.    0.345 0.    0.023],[0.503 0.129 0.    0.    0.    0.345 0.    0.    0.023 0.   ],0.636,0.72125,0.7522222222222222,116.21,39.95,700230689
7285,7285,POI_898887338585647305,[0.249 0.    0.499 0.253],[0.249 0.    0.499 0.    0.253],[0.009 0.239 0.    0.    0.    0.499 0.    0.    0.248 0.005],0.3353333333333333,0.5006249999999999,0.7622222222222221,116.43,39.925,700924771
7286,7286,POI_8995308598885496977,[0.941 0.    0.    0.059],[0.941 0.    0.    0.    0.059],[0.    0.941 0.    0.    0.    0.    0.    0.    0.059 0.   ],0.9213333333333332,0.9262499999999998,0.9344444444444444,116.28,40.12,700186797
7287,7287,POI_9000328560985993659,[0.292 0.    0.354 0.354],[0.292 0.    0.354 0.    0.354],[0.    0.292 0.    0.    0.    0.354 0.    0.    0.354 0.   ],0.3333333333333333,0.4999999999999999,0.7777777777777778,116.525,39.815,700912188
7288,7288,POI_9000803374442395399,[0.18  0.    0.486 0.333],[0.18  0.    0.486 0.    0.333],[0.013 0.167 0.    0.    0.    0.486 0.    0.    0.318 0.015],0.426,0.5243749999999999,0.7461111111111111,116.305,39.985,701255054
7289,7289,POI_9001892764006957038,[0.413 0.    0.423 0.164],[0.413 0.    0.423 0.    0.164],[0.267 0.146 0.    0.    0.    0.423 0.    0.    0.164 0.   ],0.4479999999999999,0.5449999999999999,0.6666666666666667,116.32,39.77,701172533
7290,7290,POI_9002748784709887056,[0.818 0.    0.182 0.   ],[0.818 0.    0.182 0.    0.   ],[0.    0.818 0.    0.    0.    0.182 0.    0.    0.    0.   ],0.7573333333333333,0.7724999999999999,0.888888888888889,116.535,40.065,700298581
7291,7291,POI_9003704829789301351,[0.04 0.   0.93 0.03],[0.04 0.   0.93 0.   0.03],[0.02 0.02 0.   0.   0.   0.93 0.   0.   0.03 0.  ],0.9066666666666668,0.9124999999999998,0.9222222222222224,116.38,39.8,700124975
7292,7292,POI_9010514541887149974,[0.087 0.    0.602 0.311],[0.087 0.    0.602 0.    0.311],[0.005 0.083 0.    0.    0.    0.602 0.    0.    0.285 0.026],0.5506666666666667,0.64125,0.7627777777777779,116.345,39.925,700705880
7293,7293,POI_9011327367659382828,[0.455 0.    0.433 0.112],[0.455 0.    0.433 0.    0.112],[0.031 0.424 0.    0.    0.    0.433 0.    0.    0.112 0.   ],0.5173333333333333,0.6099999999999999,0.7433333333333334,116.47,39.955,701040794
7294,7294,POI_9015735027893218540,[0.105 0.    0.578 0.318],[0.105 0.    0.578 0.    0.318],[0.019 0.086 0.    0.    0.    0.578 0.    0.    0.278 0.04 ],0.5273333333333333,0.619375,0.7283333333333333,116.355,40.075,700775455
7295,7295,POI_9017031970307755307,[0.053 0.    0.947 0.   ],[0.053 0.    0.947 0.    0.   ],[0.    0.053 0.    0.    0.    0.947 0.    0.    0.    0.   ],0.9293333333333332,0.93375,0.9411111111111112,116.19,39.71,700887969
7296,7296,POI_9019111597207768594,[0.019 0.    0.567 0.413],[0.019 0.    0.567 0.    0.413],[0.005 0.014 0.    0.    0.    0.567 0.    0.    0.409 0.005],0.6406666666666666,0.725625,0.8622222222222221,116.285,39.97,700842870
7297,7297,POI_9021317201734121244,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.39,40.075,700545398
7298,7298,POI_9022954637233969883,[0.778 0.    0.02  0.203],[0.778 0.    0.02  0.    0.203],[0.007 0.771 0.    0.    0.    0.02  0.    0.    0.203 0.   ],0.7033333333333333,0.725625,0.8594444444444443,116.51,39.81,700027480
7299,7299,POI_9023560745370423917,[0.136 0.    0.564 0.299],[0.136 0.    0.564 0.    0.299],[0.005 0.131 0.    0.    0.    0.564 0.    0.    0.297 0.003],0.4846666666666666,0.5793749999999999,0.768888888888889,116.405,39.925,701119392
7300,7300,POI_9025101141366976892,[0.125 0.    0.635 0.24 ],[0.125 0.    0.635 0.    0.24 ],[0.004 0.121 0.    0.    0.    0.635 0.    0.    0.239 0.001],0.5133333333333333,0.5937499999999999,0.7722222222222221,116.32,39.975,701195238
7301,7301,POI_9026879825914119755,[0.346 0.    0.441 0.213],[0.346 0.    0.441 0.    0.213],[0.04  0.306 0.    0.    0.    0.441 0.    0.    0.21  0.003],0.3826666666666666,0.4999999999999999,0.73,116.32,39.905,700111011
7302,7302,POI_9028731922533139863,[0.26 0.   0.74 0.  ],[0.26 0.   0.74 0.   0.  ],[0.02 0.24 0.   0.   0.   0.74 0.   0.   0.   0.  ],0.6666666666666666,0.7499999999999999,0.8666666666666667,116.635,40.06,701095261
7303,7303,POI_9032417960394178336,[0.1 0.  0.2 0.7],[0.1 0.  0.2 0.  0.7],[0.05  0.05  0.    0.    0.    0.2   0.    0.    0.575 0.125],0.6,0.625,0.6666666666666666,116.18,40.09,700411248
7304,7304,POI_903397120896064715,[0.016 0.    0.661 0.323],[0.016 0.    0.661 0.    0.323],[0.016 0.    0.    0.    0.    0.661 0.    0.    0.323 0.   ],0.6453333333333333,0.7299999999999999,0.8711111111111113,116.155,39.865,700171025
7305,7305,POI_9036960107462960301,[0.175 0.    0.579 0.246],[0.175 0.    0.579 0.    0.246],[0.018 0.158 0.    0.    0.    0.579 0.    0.    0.246 0.   ],0.4386666666666666,0.53125,0.7583333333333333,116.185,39.99,None
7306,7306,POI_9037264636687192682,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.31,39.7,700066904
7307,7307,POI_9039598723325752364,[0.165 0.    0.553 0.282],[0.165 0.    0.553 0.    0.282],[0.012 0.153 0.    0.    0.    0.553 0.    0.    0.24  0.042],0.4466666666666666,0.54375,0.7177777777777777,116.3,39.975,700208092
7308,7308,POI_9039635479728536400,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.655,39.985,700763933
7309,7309,POI_9040845922323240354,[0.033 0.    0.486 0.481],[0.033 0.    0.486 0.    0.481],[0.    0.033 0.    0.    0.    0.486 0.    0.    0.48  0.001],0.6226666666666666,0.7087499999999999,0.8511111111111109,116.675,39.865,None
7310,7310,POI_9041698795668216060,[0.166 0.    0.505 0.33 ],[0.166 0.    0.505 0.    0.33 ],[0.041 0.125 0.    0.    0.    0.505 0.    0.    0.273 0.056],0.446,0.5431250000000001,0.67,116.4,39.95,700305652
7311,7311,POI_9048272690177923702,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.12,39.705,None
7312,7312,POI_9049381993700938231,[0.017 0.    0.869 0.114],[0.017 0.    0.869 0.    0.114],[0.003 0.015 0.    0.    0.    0.869 0.    0.    0.114 0.   ],0.8253333333333334,0.83625,0.8694444444444445,116.335,40.075,700918133
7313,7313,POI_9053373235858351602,[0.188 0.    0.52  0.292],[0.188 0.    0.52  0.    0.292],[0.011 0.176 0.    0.    0.    0.52  0.    0.    0.283 0.01 ],0.4160000000000001,0.5149999999999999,0.7544444444444445,116.46,39.96,701028573
7314,7314,POI_9055890877482125056,[0.007 0.    0.636 0.357],[0.007 0.    0.636 0.    0.357],[0.    0.007 0.    0.    0.    0.636 0.    0.    0.357 0.   ],0.6573333333333333,0.74125,0.8811111111111113,116.355,39.765,700502346
7315,7315,POI_9058691123049661216,[0.    0.    0.354 0.646],[0.    0.    0.354 0.    0.646],[0.    0.    0.    0.    0.    0.354 0.    0.    0.248 0.398],0.6666666666666666,0.7499999999999999,0.7777777777777778,116.51,40.0,700432160
7316,7316,POI_9060132128119924553,[0.013 0.    0.96  0.027],[0.013 0.    0.96  0.    0.027],[0.013 0.    0.    0.    0.    0.96  0.    0.    0.027 0.   ],0.9466666666666668,0.95,0.9555555555555556,116.17,40.035,None
7317,7317,POI_9065982102490677812,[0.06  0.    0.643 0.297],[0.06  0.    0.643 0.    0.297],[0.01  0.05  0.    0.    0.    0.643 0.    0.    0.267 0.031],0.5866666666666666,0.675,0.7883333333333333,116.31,40.035,700125037
7318,7318,POI_9067891090427202618,[0.5 0.  0.5 0. ],[0.5 0.  0.5 0.  0. ],[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.53,40.01,700148836
7319,7319,POI_9073478713874306162,[0.148 0.    0.571 0.28 ],[0.148 0.    0.571 0.    0.28 ],[0.003 0.145 0.    0.    0.    0.571 0.    0.    0.275 0.005],0.4686666666666666,0.564375,0.7683333333333333,116.285,39.925,700380901
7320,7320,POI_9073770777692325378,[0.033 0.    0.731 0.236],[0.033 0.    0.731 0.    0.236],[0.022 0.011 0.    0.    0.    0.731 0.    0.    0.236 0.   ],0.6413333333333333,0.7087499999999999,0.8522222222222222,116.415,40.05,700677778
7321,7321,POI_9077258445797637652,[0.036 0.    0.317 0.647],[0.036 0.    0.317 0.    0.647],[0.003 0.034 0.    0.    0.    0.317 0.    0.    0.642 0.005],0.6186666666666666,0.7050000000000001,0.8427777777777778,116.295,39.98,700932015
7322,7322,POI_9079995809499959707,[0.75 0.   0.25 0.  ],[0.75 0.   0.25 0.   0.  ],[0.75 0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.38,40.035,700871180
7323,7323,POI_9080195557252870389,[0.262 0.    0.444 0.294],[0.262 0.    0.444 0.    0.294],[0.004 0.257 0.    0.    0.    0.444 0.    0.    0.276 0.019],0.3333333333333333,0.4999999999999999,0.7522222222222221,116.495,39.97,700601974
7324,7324,POI_9082883981800268479,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.265,39.79,700339035
7325,7325,POI_9087884604143987323,[0.042 0.    0.917 0.042],[0.042 0.    0.917 0.    0.042],[0.    0.042 0.    0.    0.    0.917 0.    0.    0.042 0.   ],0.8886666666666666,0.895625,0.9072222222222224,116.605,40.025,700928529
7326,7326,POI_9088303761272177831,[0.351 0.    0.422 0.228],[0.351 0.    0.422 0.    0.228],[0.163 0.188 0.    0.    0.    0.422 0.    0.    0.228 0.   ],0.3633333333333333,0.5006249999999999,0.6672222222222223,116.5,39.78,700432463
7327,7327,POI_9091172688881461985,[0.289 0.    0.577 0.134],[0.289 0.    0.577 0.    0.134],[0.254 0.035 0.    0.    0.    0.577 0.    0.    0.134 0.   ],0.4879999999999999,0.5824999999999999,0.7388888888888889,116.65,39.875,700278751
7328,7328,POI_9092990459016513444,[0.  0.  0.9 0.1],[0.  0.  0.9 0.  0.1],[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8666666666666666,0.875,0.888888888888889,116.205,39.785,701026810
7329,7329,POI_9093170097990832462,[0.29  0.    0.643 0.067],[0.29  0.    0.643 0.    0.067],[0.008 0.282 0.    0.    0.    0.643 0.    0.    0.031 0.037],0.5773333333333334,0.66625,0.8049999999999999,116.355,39.86,700472481
7330,7330,POI_9094599864015256468,[0.303 0.    0.145 0.553],[0.303 0.    0.145 0.    0.553],[0.224 0.079 0.    0.    0.    0.145 0.    0.    0.553 0.   ],0.474,0.569375,0.6905555555555556,116.35,40.055,700350992
7331,7331,POI_9094794226641030178,[0.163 0.    0.486 0.351],[0.163 0.    0.486 0.    0.351],[0.033 0.129 0.    0.    0.    0.486 0.    0.    0.347 0.004],0.4493333333333333,0.54625,0.736111111111111,116.295,39.925,700168700
7332,7332,POI_9095843688473290876,[0.054 0.    0.441 0.505],[0.054 0.    0.441 0.    0.505],[0.    0.054 0.    0.    0.    0.441 0.    0.    0.505 0.   ],0.5946666666666667,0.6824999999999999,0.828888888888889,116.445,40.015,700941960
7333,7333,POI_9095887124775673930,[0.296 0.    0.356 0.348],[0.296 0.    0.356 0.    0.348],[0.075 0.221 0.    0.    0.    0.356 0.    0.    0.348 0.   ],0.3333333333333333,0.4999999999999999,0.6944444444444445,116.67,39.94,None
7334,7334,POI_9097556368331743982,[0.152 0.    0.217 0.63 ],[0.152 0.    0.217 0.    0.63 ],[0.141 0.011 0.    0.    0.    0.217 0.    0.    0.63  0.   ],0.5073333333333333,0.559375,0.7650000000000001,116.39,40.105,700122200
7335,7335,POI_9101812747965666907,[0.028 0.    0.72  0.252],[0.028 0.    0.72  0.    0.252],[0.018 0.01  0.    0.    0.    0.72  0.    0.    0.252 0.   ],0.6293333333333333,0.7150000000000001,0.8577777777777776,116.335,39.845,700635929
7336,7336,POI_9102426092944294019,[0.02  0.    0.244 0.736],[0.02  0.    0.244 0.    0.736],[0.    0.02  0.    0.    0.    0.244 0.    0.    0.731 0.005],0.648,0.7250000000000001,0.8611111111111112,116.245,39.895,700503803
7337,7337,POI_9104073208825339425,[0.12  0.    0.548 0.332],[0.12  0.    0.548 0.    0.332],[0.    0.12  0.    0.    0.    0.548 0.    0.    0.16  0.172],0.5066666666666667,0.6,0.6666666666666667,116.165,40.055,701206976
7338,7338,POI_910447462279918967,[0.344 0.    0.505 0.152],[0.344 0.    0.505 0.    0.152],[0.02  0.323 0.    0.    0.    0.505 0.    0.    0.152 0.   ],0.4646666666666666,0.5606249999999999,0.7555555555555558,116.27,40.11,701251073
7339,7339,POI_9107404766794741744,[0.133 0.    0.563 0.304],[0.133 0.    0.563 0.    0.304],[0.063 0.07  0.    0.    0.    0.563 0.    0.    0.303 0.001],0.4893333333333333,0.5837499999999999,0.7399999999999999,116.48,40.01,700841657
7340,7340,POI_9107408440016181123,[0.    0.    0.727 0.273],[0.    0.    0.727 0.    0.273],[0.    0.    0.    0.    0.    0.727 0.    0.    0.273 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.685,39.945,None
7341,7341,POI_9109524296816212823,[0.09  0.    0.689 0.221],[0.09  0.    0.689 0.    0.221],[0.    0.09  0.    0.    0.    0.689 0.    0.    0.221 0.   ],0.5853333333333334,0.6374999999999998,0.788888888888889,116.37,39.815,700749413
7342,7342,POI_9114025288384294052,[0.271 0.    0.25  0.479],[0.271 0.    0.25  0.    0.479],[0.028 0.243 0.    0.    0.    0.25  0.    0.    0.472 0.007],0.3333333333333333,0.5,0.7388888888888889,116.565,39.8,700629933
7343,7343,POI_9115526444627896185,[0.    0.    0.737 0.263],[0.    0.    0.737 0.    0.263],[0.    0.    0.    0.    0.    0.737 0.    0.    0.263 0.   ],0.6666666666666666,0.7499999999999999,0.8888888888888891,116.45,39.975,700716919
7344,7344,POI_911585503660416314,[0.044 0.    0.667 0.289],[0.044 0.    0.667 0.    0.289],[0.003 0.041 0.    0.    0.    0.667 0.    0.    0.288 0.001],0.608,0.6950000000000001,0.8388888888888888,116.405,40.025,701011316
7345,7345,POI_9121065651884002248,[0.004 0.    0.794 0.203],[0.004 0.    0.794 0.    0.203],[0.002 0.002 0.    0.    0.    0.794 0.    0.    0.201 0.002],0.7246666666666667,0.745625,0.8827777777777779,116.54,39.885,700959074
7346,7346,POI_912133238517295095,[0.4 0.  0.6 0. ],[0.4 0.  0.6 0.  0. ],[0.  0.4 0.  0.  0.  0.6 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.8888888888888891,116.585,39.83,700840929
7347,7347,POI_912133238517295095,[0.4 0.  0.6 0. ],[0.4 0.  0.6 0.  0. ],[0.  0.4 0.  0.  0.  0.6 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.8888888888888891,116.58,39.83,700840929
7348,7348,POI_9121538277051570812,[0.25  0.    0.633 0.117],[0.25  0.    0.633 0.    0.117],[0.057 0.193 0.    0.    0.    0.633 0.    0.    0.117 0.   ],0.5106666666666667,0.6037499999999999,0.7144444444444444,116.515,39.785,700712718
7349,7349,POI_9122615352532173486,[0.    0.    0.678 0.322],[0.    0.    0.678 0.    0.322],[0.    0.    0.    0.    0.    0.678 0.    0.    0.322 0.   ],0.6666666666666666,0.7500000000000001,0.888888888888889,116.52,40.12,700695755
7350,7350,POI_912448377619704173,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.31,40.115,701192412
7351,7351,POI_9127006709374953679,[0.    0.    0.196 0.804],[0.    0.    0.196 0.    0.804],[0.    0.    0.    0.    0.    0.196 0.    0.    0.804 0.   ],0.7386666666666667,0.7550000000000001,0.888888888888889,116.67,39.865,None
7352,7352,POI_9127529273186526351,[0.168 0.    0.471 0.361],[0.168 0.    0.471 0.    0.361],[0.004 0.164 0.    0.    0.    0.471 0.    0.    0.339 0.022],0.4426666666666666,0.54,0.748888888888889,116.44,39.97,700395836
7353,7353,POI_9129626709013932888,[0.13  0.    0.522 0.348],[0.13  0.    0.522 0.    0.348],[0.043 0.087 0.    0.    0.    0.522 0.    0.    0.348 0.   ],0.4933333333333333,0.5874999999999999,0.7444444444444445,116.145,39.795,700936052
7354,7354,POI_9131198603313034082,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.605,39.815,700929049
7355,7355,POI_9131502276586190307,[0.667 0.    0.333 0.   ],[0.667 0.    0.333 0.    0.   ],[0.    0.667 0.    0.    0.    0.333 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.53,40.115,700155821
7356,7356,POI_9131539932596501593,[0.027 0.    0.227 0.747],[0.027 0.    0.227 0.    0.747],[0.013 0.013 0.    0.    0.    0.227 0.    0.    0.747 0.   ],0.662,0.7168749999999999,0.86,116.4,40.1,700099542
7357,7357,POI_9138862170661975232,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.355,39.75,700805205
7358,7358,POI_913921617110031316,[0.338 0.    0.623 0.039],[0.338 0.    0.623 0.    0.039],[0.253 0.084 0.    0.    0.    0.623 0.    0.    0.039 0.   ],0.6146666666666667,0.70125,0.7516666666666666,116.43,40.135,701002069
7359,7359,POI_9140554211457814542,[0.275 0.    0.651 0.074],[0.275 0.    0.651 0.    0.074],[0.223 0.052 0.    0.    0.    0.651 0.    0.    0.074 0.   ],0.5680000000000001,0.6575,0.7488888888888889,116.27,39.865,700045603
7360,7360,POI_9142084971293358766,[0.011 0.    0.719 0.27 ],[0.011 0.    0.719 0.    0.27 ],[0.    0.011 0.    0.    0.    0.719 0.    0.    0.268 0.002],0.652,0.73625,0.8744444444444445,116.435,39.775,701110905
7361,7361,POI_9142395954187984981,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.12,39.775,None
7362,7362,POI_9145437651321358725,[0.009 0.    0.571 0.42 ],[0.009 0.    0.571 0.    0.42 ],[0.    0.009 0.    0.    0.    0.571 0.    0.    0.42  0.   ],0.6546666666666666,0.7387499999999999,0.8788888888888888,116.44,39.81,700198617
7363,7363,POI_9146590027852686788,[0.101 0.    0.607 0.292],[0.101 0.    0.607 0.    0.292],[0.075 0.025 0.    0.    0.    0.607 0.    0.    0.287 0.005],0.532,0.6237499999999999,0.7716666666666666,116.335,39.91,701133801
7364,7364,POI_9153102946629439191,[0.013 0.    0.987 0.   ],[0.013 0.    0.987 0.    0.   ],[0.013 0.    0.    0.    0.    0.987 0.    0.    0.    0.   ],0.9826666666666668,0.98375,0.9855555555555556,116.215,39.79,700723203
7365,7365,POI_9153904305645391456,[0.014 0.    0.971 0.014],[0.014 0.    0.971 0.    0.014],[0.    0.014 0.    0.    0.    0.971 0.    0.    0.014 0.   ],0.962,0.964375,0.9683333333333334,116.48,39.855,700654140
7366,7366,POI_9154442783772213939,[0.079 0.    0.289 0.632],[0.079 0.    0.289 0.    0.632],[0.026 0.053 0.    0.    0.    0.289 0.    0.    0.632 0.   ],0.5613333333333334,0.65125,0.8011111111111112,116.52,39.89,700818747
7367,7367,POI_91598476102523658,[0.14  0.    0.462 0.398],[0.14  0.    0.462 0.    0.398],[0.015 0.125 0.    0.    0.    0.462 0.    0.    0.393 0.005],0.48,0.575,0.7555555555555555,116.28,39.955,700108159
7368,7368,POI_915995818091901034,[0.096 0.    0.496 0.409],[0.096 0.    0.496 0.    0.409],[0.002 0.093 0.    0.    0.    0.496 0.    0.    0.391 0.017],0.5393333333333333,0.6306249999999999,0.7638888888888887,116.475,39.895,700773707
7369,7369,POI_9165280389751724833,[0.038 0.    0.837 0.125],[0.038 0.    0.837 0.    0.125],[0.    0.038 0.    0.    0.    0.837 0.    0.    0.125 0.   ],0.7826666666666666,0.79625,0.8466666666666667,116.52,40.08,700839273
